Four_way,900,0.16427848101265824,0.3224331709824584,0,395,0.0 
Four_way,600,0.06811111111111111,0.07644021223470662,0,90,0.0 
Four_way,300,0.1890909090909091,0.3689107822410148,0,44,0.0 
Four_way,1200,49.83451754385965,9289.528482145066,0,228,0.0 
Four_way,900,4.657642585551331,1290.2506692305458,0,263,0.0 
Four_way,1200,0.25639344262295083,0.6517283269705816,0,366,0.0 
Four_way,600,0.16327731092436976,0.20646178775307591,0,238,0.0 
Four_way,300,0.11132530120481927,0.12432383191301792,0,83,0.0 
Four_way,1200,0.04844444444444444,0.02054525252525253,0,45,0.0 
Four_way,1200,0.09914357682619647,0.10042047680838613,0,397,0.0 
Four_way,600,0.16305343511450382,0.2955136817381092,0,131,0.0 
Four_way,900,23.895593220338984,5107.28847241255,0,236,0.0 
Four_way,300,0.19142857142857142,0.23206082949308757,0,63,0.0 
Four_way,1200,0.8216509433962265,7.818476408387731,0,212,0.0 
Four_way,900,0.10688524590163935,0.1471195427092321,0,305,0.0 
Four_way,1200,0.06645631067961165,0.0630268932038835,0,206,0.0 
Four_way,600,0.1499514563106796,0.22476633909542978,0,206,0.0 
Four_way,300,0.11946341463414634,0.11959529890004783,0,205,0.0 
Four_way,1200,0.13394052044609667,0.19143590689674306,0,269,0.0 
Four_way,900,0.21075,0.3296540546218487,0,120,0.0 
Four_way,1200,0.1416180371352785,0.41201944946103053,0,377,0.0 
Four_way,600,0.1254251012145749,0.16006557058687998,0,247,0.0 
Four_way,900,0.07976744186046512,0.07567517930884592,0,215,0.0 
Four_way,300,0.0816,0.07297233333333333,0,25,0.0 
Four_way,1200,0.19280193236714976,0.44782803339430605,0,207,0.0 
Four_way,900,0.23116279069767443,0.5018337277301781,0,172,0.0 
Four_way,600,0.15626760563380282,0.3354817151133753,0,142,0.0 
Four_way,300,0.0746218487394958,0.0640426834024749,0,238,0.0 
Four_way,1200,37.288184438040346,8599.154664613283,0,347,0.0 
Four_way,900,0.08600000000000001,0.07158653721682848,0,310,0.0 
Four_way,1200,0.11617079889807162,0.11237176080239869,0,363,0.0 
Four_way,600,0.15786516853932583,0.16304198161389175,0,89,0.0 
Four_way,300,0.1693854748603352,0.33566740841588033,0,358,0.0 
Four_way,1200,0.17025806451612904,0.22506746543778802,0,155,0.0 
Four_way,900,0.0,0.0,0,3,0.0 
Four_way,1200,0.07872901678657074,0.07148419802619442,3,420,0.007142857142857143 
Four_way,600,0.06333333333333334,0.012033333333333332,0,3,0.0 
Four_way,900,0.047473684210526314,0.03578716685330347,0,95,0.0 
Four_way,300,0.09346153846153846,0.07158839551006932,0,234,0.0 
Four_way,900,0.24807272727272728,0.729398096881221,0,275,0.0 
Four_way,600,0.12053097345132743,0.1306886057030482,0,226,0.0 
Four_way,1200,9.96817427385892,1869.7523316528354,0,241,0.0 
Four_way,300,0.08251592356687898,0.08987831444211555,0,314,0.0 
Four_way,900,0.175546875,0.2633714644607843,0,256,0.0 
Four_way,1200,0.12400881057268723,0.11178253089548165,0,227,0.0 
